Frecuency_Aportes;Frecuency_Rescates;Monetary_Aportes;Monetary_Rescates;Recency_Aportes;Recency_Rescates;Perfil_Movimientos;Perfil_Cliente;Sexo;Estado_Civil;Ingeniero;Region_Metropolitana;Porcentaje_Promedio;Edad;Antiguedad;Accionario;Corto;Rentsem;Rentmen;EEUU;Nacional;FugaBajaS;FugaBajaM;RescateBajaSem;RescateBajaMes;FugaCategorica;FugaNumerica;CLV;
0;0,15625;0;0,720622076;1;0,934936811;0,580188679;0,5;0;0;1;0;0,076590787;0,267688822;0,661008958;0,41509434;0,094339623;0,337602107;0,508285773;0,226415094;0,547169811;0;0;0,2;0,266666667;N;0;3886,573045;5,304142169
0,034883721;0;0,358336328;0;0,64726943;1;0,525641026;0,5;0;1;1;1;0;0,148873336;0,662894861;0,205128205;0;0,389549202;0,501835822;0,051282051;0,641025641;0;0;0;0;N;0;214248,2258;292,3920471
0,023255814;0;0,324512235;0;0,64726943;1;0,516129032;0,5;0;1;1;1;0;0,326186334;0,662423385;0,225806452;0,032258065;0,361434963;0,543607036;0,064516129;0,677419355;0;0;0;0;N;0;162605,971;221,9140558
0,011627907;0,010416667;0,474449218;0,899123345;0,64726943;0,881887025;0,455555556;0,5;0;1;1;1;0,03088501;0,47522149;0,660537482;0,333333333;0,333333333;0,357395948;0,51578077;0,155555556;0,666666667;0;0;1;0;N;0;1573494,585;2147,403094
0,104651163;0;0,802416862;0;0,437692331;1;0,554455446;0,5;0;0;0;0;0;0,342246855;0,657708628;0,366336634;0,099009901;0,288543933;0,465490467;0,158415842;0,623762376;0;0;0;0;N;0;709321,3786;968,0356941
0,127906977;0,052083333;0,83739301;0,867982361;0,563568058;0,461087109;0,539473684;0,5;0;0;0;1;0,16664974;0,182005745;0,656765677;0,302631579;0,171052632;0,444075582;0,492892524;0,052631579;0,532894737;0,2;0;0,6;0,2;N;0;191187,4764;260,9202359
0,139534884;0;0,631717558;0;0,488652393;1;0,375;0,5;0;0;0;1;0;0,145717869;0,705327676;0,3;0,466666667;0,368367436;0,518330593;0,1;0,633333333;0;0;0;0;N;0;13764,69638;18,78516257
0,023255814;0;0,10406694;0;0,907159256;1;0,970930233;0,5;0;1;0;0;0;0,173065253;0,653465347;0,895348837;0;0,539089833;0,476589447;0,046511628;0,418604651;0;0;0;0;N;0;1234,137901;1,684271158
0;0,020833333;0;0,785257137;1;0,951345993;0,96875;0,5;0;1;0;0;0,136025791;0,36041102;0,653465347;0,9375;0;0,646304483;0,601615354;0,0625;0,0625;0;0;1;0,5;F;1;29887,18515;40,78808689
0,034883721;0,010416667;0,322295139;0,384847173;0,64726943;0,437692331;0,497826087;0;0;1;0;1;1,80689E-05;0,509567539;0,739745403;0,269565217;0,130434783;0,421587131;0,478905995;0,156521739;0,643478261;0;0;0;1;N;0;402193,3108;548,8872781
0,069767442;0,041666667;0,819125657;0,823424936;0,317998668;0,401700041;0,791666667;0,5;0;0;0;1;0,343487265;0,272705207;0,650636492;0,708333333;0,125;0,502888562;0,685135722;0,083333333;0,125;0,5;0,5;0,75;0,75;F;1;41827,34029;57,08323421
0;0;0;0;1;1;0,616666667;0,5;0;0;0;0;0;0,242283264;0,654408298;0,444444444;0,133333333;0,348127057;0,505735233;0,177777778;0,511111111;0;0;0;0;N;0;14885,26156;20,31443707
0,081395349;0,052083333;0,765385824;0,80496657;0,317998668;0,143088442;0,735294118;0,5;0;0;0;1;0,283472841;0,321736316;0,650165017;0,470588235;0,058823529;0,33271817;0,475534117;0,294117647;0,264705882;0,2;0,2;0,4;0,4;N;0;3574,878126;4,878761211
0,011627907;0;0,362891735;0;0,64726943;1;0,479166667;0,5;0;0;1;1;0;0,274525669;0,651107968;0,166666667;0;0,357232205;0,5262585;0,083333333;0,833333333;0;0;0;0;N;0;101632,4614;138,7013747
0,058139535;0,145833333;0,836555994;0,751489778;0,782739554;0,411303306;0,470588235;0,25;0;0;1;1;0,039270464;0,170597516;0,685997171;0,235294118;0,147058824;0,386706135;0,512314734;0,117647059;0,558823529;0;0;0,428571429;0,428571429;F;1;61717,58569;84,22814779
0,069767442;0,125;0,698511453;0,818343394;0,64726943;0,461087109;0,4;0,25;0;1;0;1;0,015425585;0,424167644;0,652993871;0,083333333;0,016666667;0,372366065;0,494546727;0,083333333;0,833333333;0;0;0,166666667;0,25;N;0;660616,7509;901,5667853
0,046511628;0,041666667;0,611744227;0,666644477;0,20247551;0,286176883;0,809065934;0,75;0;0;0;1;0,066052063;0,413163963;0,645921735;0,725274725;0,06043956;0,399748154;0,508020553;0,197802198;0,186813187;0;0;0,5;0,25;N;0;10084,82243;13,76310989
0;0;0;0;1;1;1;0,25;0;1;1;1;0;0,351713257;0,646393211;1;0;0,06124846;0,495881009;1;0;0;0;0;0;N;0;2325,273361;3,173381882
0;0;0;0;1;1;1;0,5;0;1;1;0;0;0,297423035;0,641206978;1;0;0,135600166;0,56000896;0,769230769;0;0;0;0;0;N;0;2223,387169;3,034334234
0,023255814;0;0,215687478;0;0,64726943;1;0,573529412;0,75;0;0;1;1;0;0,240624621;0,645921735;0,294117647;0;0,352973661;0,540277074;0,176470588;0,647058824;0;0;0;0;N;0;73133,1682;99,80739249
0,139534884;0,114583333;0,855635786;0,871036169;0,614948412;0,9393448;0,950819672;1;0;0;1;1;0;0,198875359;0,640264026;0,868852459;0;0,292363749;0,531644784;0,639344262;0,032786885;0;0;0,363636364;0,545454545;F;1;553048,9159;754,7651985
0,011627907;0,052083333;0,692230822;0,714359641;0,621830149;0,844057722;0,887096774;0,5;0;1;0;0;0,121118632;0,593187427;0,640264026;0,709677419;0;0,374797171;0,526053472;0,370967742;0,064516129;0;0;0;0,8;N;0;9470,294029;12,92444149
0;0;0;0;1;1;1;1;0;0;1;1;0;0,248391925;0,784535596;0,727272727;0;0,442945618;0,505035083;0,181818182;0;0;0;0;0;N;0;486,1391993;0,663451168
0,069767442;0,020833333;0,668693447;0,718153102;0,64726943;0,286176883;0,64673913;0,75;1;0;0;1;0,033163251;0,56960233;0,639321075;0,5;0,065217391;0,412120107;0,505025692;0,108695652;0,434782609;0;0;0;0;N;0;61524,93076;83,96522485
0,081395349;0;0,692235081;0;0,468331115;1;0,35;0,5;0;1;0;1;0;0,380355192;0,861386139;0,15;0,3;0,357231379;0,515463673;0,1;0,85;0;0;0;0;N;0;31504,4379;42,99520827
0,011627907;0;0,638447296;0;0,960730927;1;0,9375;0,25;0;1;1;1;0;0,558153647;0,640264026;0,75;0;0,289873388;0,468694868;0,125;0;0;0;0;0;N;0;5475,778123;7,472985922
0;0;0;0;1;1;1;0,5;0;0;1;1;0;0,290545734;0,636963696;1;0;0,333656034;0,735252803;0;0;0;0;0;0;N;0;6097,318441;8,321223732
0,23255814;0,041666667;0,770477481;0,817035264;0,559030886;0,507151299;0,630829016;0,75;0;0;0;1;0,095963954;0,069015737;0,639321075;0,331606218;0,098445596;0,429076136;0,532208727;0,129533679;0,430051813;0;0;0,25;0,25;N;0;126756,3807;172,9888661
0,011627907;0;0,332049914;0;0,64726943;1;0,615384615;0,75;0;0;0;1;0;0,314494923;0,634606318;0,307692308;0;0,361792067;0,513967413;0,153846154;0,461538462;0;0;0;0;F;1;84246,62857;114,9743206
0,011627907;0;0,442929484;0;0,64726943;1;0,479166667;0,5;0;1;1;1;0;0,323435414;0,637906648;0,166666667;0;0,357232205;0,5262585;0,083333333;0,833333333;0;0;0;0;N;0;406529,5611;554,8051105
0;0;0;0;1;1;1;0,5;0;0;0;1;0;0,234556414;0,633191891;1;0;0,408924333;0,367048814;0,153846154;0,153846154;0;0;0;0;N;0;4501,121771;6,142838308
0;0,072916667;0;0,719317638;1;0,790357872;0,872340426;1;0;0;1;1;0,040340875;0,428658117;0,633663366;0,829787234;0,035460993;0,45034986;0,475163778;0,219858156;0,205673759;0;0;0,142857143;0,142857143;N;0;36854,79418;50,29702662
0,093023256;0,03125;0,886458226;0,947058425;0,64726943;0,955420461;0,551282051;0,5;0;1;1;1;0,23663903;0,677130952;0,633191891;0,41025641;0,153846154;0,430113028;0,507453919;0,128205128;0,551282051;0;0;0;0;N;0;754703,0288;1029,969619
0;0;0;0;1;1;0,775;0,5;0;1;1;1;0;0,308831263;0,632720415;0,5;0;0,288991899;0,475272719;0,3;0,08;0;0;0;0;N;0;6106,525392;8,33378878
0;0;0;0;1;1;0,7;0,5;0;0;1;1;0;0,293296654;0,632720415;0,4;0;0,364564306;0,44348131;0,133333333;0,133333333;0;0;0;0;N;0;1282,123797;1,749759189
0,011627907;0,010416667;0,772747707;0,763660093;0,534716583;0,972821367;0,75;0,75;0;1;1;1;0,19283372;0,585703305;0,633191891;0,506024096;0,120481928;0,326500356;0,495342005;0,313253012;0,21686747;0;0;1;1;N;0;27276,37437;37,2250221
0;0;0;0;1;1;1;0,5;0;1;1;1;0;0,256361503;0,630363036;1;0;0,211780145;0,606274531;0,666666667;0;0;0;0;0;N;0;4064,878961;5,547482488
0,081395349;0,020833333;0,632429868;0,62291628;0,358078874;0,704400379;0,607142857;0,5;0;0;0;1;1;0,096484486;0,656765677;0,321428571;0,178571429;0,344569421;0,523994684;0,071428571;0,25;0,5;0,5;0,5;0,5;F;1;5748,348582;7,84497236
0,058139535;0,020833333;0,81854194;0,83418671;0,791848369;0,985408989;0,668918919;0,5;0;0;0;1;0,143478651;0,296452122;0,637435172;0,459459459;0,135135135;0,320281447;0,544576549;0,243243243;0,378378378;0;0;0,5;0,5;N;0;201224,6991;274,6183847
0;0,041666667;0;0,879802989;1;0,951345993;0,741935484;0,25;0;0;1;1;0,255218464;0,191512602;0,636492221;0,483870968;0;0,264892077;0,48395137;0,483870968;0,193548387;0,25;0;1;0;N;0;5339,523381;7,287034309
0,558139535;0,291666667;0,804204105;0,817922985;0,059387069;0,429265325;0,825168919;1;0;1;1;1;0,067451991;0,727173429;0,628005658;0,597972973;0;0,459314667;0,514344214;0,094594595;0,233108108;0,035714286;0,035714286;0,464285714;0,428571429;N;0;283514,8811;386,9226742
0,162790698;0;0,714798514;0;0,572353766;1;0,73;0,5;1;0;0;1;0;0,476718314;0,628005658;0,58;0;0,398088694;0,551394503;0,34;0,38;0;0;0;0;N;0;146278,6123;199,6315384
0,011627907;0;0,842675421;0;0,968448947;1;0,598684211;0,5;0;1;1;1;0;0,213277236;0,627062706;0,342105263;0,131578947;0,363710672;0,572095592;0,184210526;0,210526316;0;0;0;0;N;0;710402,9819;969,511796
0;0;0;0;1;1;0,520833333;0,5;0;0;1;1;0;0,304826247;0,702970297;0,166666667;0;0,365867724;0,531145433;0,166666667;0,583333333;0;0;0;0;N;0;1719,95191;2,347278528
0;0,010416667;0;0,858499143;1;0,837019552;0,81640625;0,75;0;1;1;1;0,13469885;0,206278571;0,628005658;0,71875;0,125;0,427856686;0,525695722;0,15625;0,125;0;0;0;0;N;0;136484,1645;186,2647129
0,011627907;0,020833333;0,732489216;0,722528619;0,986568728;0,919524208;0,802631579;0,25;0;0;0;1;0,22072158;0,107852259;0,623762376;0,605263158;0;0,415889951;0,53102316;0,342105263;0,131578947;0;0;0,5;1;N;0;3033,07041;4,139337271
0,023255814;0;0,277575627;0;0,64726943;1;0,519230769;0,75;0;0;1;1;0;0,266151543;0,627062706;0,230769231;0;0,357232205;0,5262585;0,153846154;0,769230769;0;0;0;0;N;0;44817,18071;61,16357401
0,034883721;0;0,778872209;0;0,64726943;1;0,6625;0,75;0;0;1;1;0;0,282090699;0,660537482;0,45;0;0,397990017;0,600624804;0,2;0,5;0;0;0;0;N;0;172760,8923;235,772832
0,127906977;0,104166667;0,576356125;0,581397065;0,391628141;0,644255757;0,466129032;0,5;0;0;0;0;0,196548144;0,368987419;0,620462046;0,090322581;0,167741935;0,407611577;0,494192292;0,012903226;0,503225806;0,2;0,2;0,9;0,6;N;0;1573,331726;2,147180834
0,023255814;0,104166667;0,732500057;0,772784921;0,64726943;0,704400379;0,694148936;0,75;0;1;0;0;0,035679543;0,501355233;0,626119755;0,5;0,021276596;0,462004014;0,572794016;0,085106383;0,414893617;0;0;0,4;0,6;N;0;103288,9809;140,9620848
0,046511628;0,020833333;0,855635786;0,853588538;0,756279966;0,580780772;0,512931034;0,25;0;1;0;1;0,142930184;0,312593552;0,627534182;0,206896552;0,034482759;0,401511862;0,474002041;0,103448276;0,517241379;0;0;1;1;N;0;93735,25521;127,9237812
0,220930233;0,104166667;0,711114661;0,694362383;0,105451258;0,702119328;0,552845528;0,5;0;0;1;1;0,272724514;0,174562078;0,61999057;0,325203252;0,097560976;0,37226945;0,524726414;0,113821138;0,487804878;0;0;0;0;F;1;45901,38555;62,64322627
0,069767442;0,010416667;0,830316949;0,913283752;0,743544379;0,501167315;0,629032258;0,5;1;0;0;1;0,173655228;0,770581334;0,61999057;0,580645161;0,290322581;0,318875754;0,496600059;0,451612903;0,387096774;0;0;0;1;N;0;240605,5107;328,3627557
0,151162791;0;0,716862488;0;0,501167315;1;0,653284672;0,75;0;1;1;1;0;0,460657794;0,619519095;0,481751825;0,233576642;0,389918915;0,478130097;0,124087591;0,474452555;0;0;0;0;N;0;134651,5748;183,7637136
0,023255814;0;0,373910185;0;0,64726943;1;0,4375;0,25;0;1;1;1;0;0,710425179;0,620933522;0,1;0;0,383597061;0,505806744;0,1;0,8;0;0;0;0;N;0;300826,4079;410,5483204
0,011627907;0,114583333;0,457437875;0,802039259;0,64726943;0,411303306;0,609756098;0,5;0;1;0;1;0,017279934;0,428455844;0,619519095;0,414634146;0;0,403243784;0,494506505;0,243902439;0,585365854;0;0;0,181818182;0,272727273;N;0;442668,3065;604,1249203
0,034883721;0,020833333;0,658091741;0,77942185;0,980107994;0,882844953;0,987179487;0,5;0;0;1;1;0,032339458;0,496986124;0,619519095;0,974358974;0;0,275214327;0,48224277;0,641025641;0;0;0;0;0;N;0;181516,1538;247,7214436
0,093023256;0;0,660925715;0;0,664482145;1;1;0,25;0;0;1;1;0;0,330069987;0,617161716;1;0;0,653489068;0,539522039;0,083333333;0,333333333;0;0;0;0;N;0;13782,56152;18,80954376
0,011627907;0;0,287838723;0;0,64726943;1;0,857142857;0,5;0;0;1;0;0;0,344755047;0,619519095;0,80952381;0;0,278528544;0,524872863;0,333333333;0,19047619;0;0;0;0;N;0;87332,96922;119,1863576
0,255813953;0;0,651973395;0;0,64726943;1;0,604166667;0,5;0;0;0;1;0;0,225211376;0,618104668;0,357142857;0,107142857;0,453038732;0,514605323;0,05952381;0,5;0;0;0;0;N;0;33171,66833;45,27053595
0,034883721;0,03125;0,778867156;0,786950765;0,572353766;0,835822836;1;0,75;0;1;0;0;0,353820303;0,381649743;0,613861386;1;0;0,567182876;0,54716323;0,2;0;0,333333333;0,666666667;0,333333333;1;F;1;21882,25966;29,8634851
0,104651163;0,03125;0,575206028;0,567529569;0,437692331;0,664482145;0,35;0,5;1;0;0;1;0,047937125;0,171325701;0,61669024;0,16;0,36;0,350166457;0,51675503;0,08;0,84;0;0;0,666666667;0,333333333;N;0;3362,102037;4,588378241
0;0;0;0;1;1;0,75;0,25;0;0;0;0;0;0,162425664;0,613861386;0,307692308;0;0,238885789;0,485805244;0,307692308;0,153846154;0;0;0;0;F;1;1219,463688;1,664244746
0,011627907;0;0,27708549;0;0,64726943;1;0,572727273;0,5;1;0;0;1;0;0,166268862;0,611504008;0,363636364;0,145454545;0,360617002;0,527859369;0,127272727;0,436363636;0;0;0;0;N;0;44549,20356;60,79785623
0;0;0;0;1;1;0,833333333;0,5;0;0;1;1;0;0,243254177;0,611032532;0,666666667;0;0,407963137;0,661005396;0;0;0;0;0;0;N;0;19869,16901;27,11614988
0;0;0;0;1;1;0,958333333;0,5;0;0;0;1;0;0,072899389;0,61338991;0,833333333;0;0,548065048;0,726242152;0,166666667;0;0;0;0;0;N;0;829,1946592;1,131630953
0,046511628;0,09375;0,772507725;0,687057294;0,549645953;0,576610267;0,205555556;0,25;1;0;0;1;0,194736704;0,215704519;0,624233852;0;0,177777778;0,398026797;0,478410507;0;1;0,333333333;0,222222222;0,333333333;0,222222222;N;0;44480,95425;60,70471399
0,174418605;0,1875;0,7501625;0,739420454;0,64726943;0,600455937;0,597368421;0,75;0;1;0;1;0,013392811;0,708038351;0,614804338;0,326315789;0;0,350520769;0,504096916;0,136842105;0,578947368;0;0;0,333333333;0,444444444;N;0;183561,7635;250,5131587
0;0;0;0;1;1;0,671428571;0,25;0;1;0;1;0;0,298960314;0,608203678;0,342857143;0;0,40692288;0,505763013;0;0,228571429;0;0;0;0;N;0;17880,5286;24,40218276
0;0,09375;0;0,800060084;1;0,401700041;0,783333333;0,5;0;0;0;1;0,136724089;0,396577531;0,608203678;0,666666667;0;0,307753501;0,502822335;0,3;0,333333333;0,111111111;0;0,222222222;0,444444444;N;0;1663,450093;2,270168521
0,011627907;0,010416667;0,176828497;0,806640331;0,64726943;0,401700041;0,609375;0,5;0;1;1;1;0,399347548;0,64173308;0,699669967;0,375;0;0,357232205;0,5262585;0,3125;0,625;0;0;0;0;N;0;3860,740739;5,268887917
0;0;0;0;1;1;0,52027027;0,5;0;0;1;1;0;0,19810672;0,607732202;0,216216216;0,108108108;0,371357321;0,427167626;0,108108108;0,567567568;0;0;0;0;N;0;76451,53214;104,3360798
0;0;0;0;1;1;1;0,5;0;0;1;1;0;0,247340103;0,61008958;1;0;0,479848976;0,496748918;0,0625;0,078125;0;0;0;0;N;0;3340,111042;4,55836636
0,058139535;0,052083333;0,31832025;0,767497779;0,64726943;0,743544379;0,48;0,5;0;1;1;1;0,0146086;0,713702011;0,607260726;0,226666667;0,053333333;0,357307421;0,52003417;0,12;0,653333333;0;0;0,4;0;N;0;332012,3829;453,1089112
0;0,0625;0;0,839905098;1;0,970334193;0,588709677;0,5;0;0;0;0;0,196310207;0,251345119;0,604903347;0,322580645;0,096774194;0,357576146;0,521438448;0,096774194;0,419354839;0,166666667;0,166666667;0,666666667;0,666666667;N;0;1391,1845;1,898598144
0,093023256;0;0,534950344;0;0,437692331;1;0,285714286;0,5;0;1;0;1;0;0,282090699;0,610561056;0,285714286;0,714285714;0,743123852;0,610699187;0;0,714285714;0;0;0;0;N;0;1662,576144;2,268975812
0,104651163;0,03125;0,600866812;0,638107964;0,411303306;0,962687652;0,396551724;0,5;1;0;0;0;0,0465539;0,174764351;0,604431872;0,24137931;0,310344828;0,35036308;0,51849989;0,103448276;0,75862069;0;0;0;0,333333333;N;0;15411,60242;21,03275284
0,093023256;0,104166667;0,745449548;0,71590675;0,8169861;0,685404643;0,63372093;0,5;0;0;1;1;0,077057562;0,170273878;0,604431872;0,395348837;0,046511628;0,396577277;0,54130014;0,11627907;0,581395349;0;0;0,3;0,2;F;1;13922,29174;19,00023847
0,023255814;0,041666667;0,628462725;0,553985108;0,64726943;0,286176883;0,666666667;1;0;0;0;1;0,003899883;0,101015413;0,604903347;0,425925926;0,083333333;0,381704805;0,476215065;0,194444444;0,453703704;0;0;0;0;N;0;35684,27163;48,69957357
0,313953488;0;0,548680314;0;0,411303306;1;0,564220183;0,5;1;0;1;0;0;0,277762045;0,604431872;0,247706422;0,247706422;0,435279711;0,495506888;0;0,431192661;0;0;0;0;N;0;6786,254452;9,261438801
0;0,010416667;0;0,889817121;1;0,967182483;0,666666667;0,75;1;1;0;1;0,438568817;0,215866338;0,607732202;0,333333333;0;0,284789419;0,48164322;0,333333333;0;1;1;1;1;N;0;6292,493604;8,587586103
0;0;0;0;1;1;1;0,75;0;0;0;1;0;0,381002468;0,608203678;1;0;0,346266105;0,669731571;0,384615385;0;0;0;0;0;N;0;610,3009271;0,832899021
0;0,010416667;0;0,78198918;1;0,93043264;0,95;0,5;1;0;0;1;0,339276155;0,484728347;0,603960396;0,8;0;0,498465214;0,734034875;0;0;0;0;0;0;N;0;5580,306486;7,615639434
0,197674419;0,322916667;0,827164041;0,771154542;0,787344198;0,453579628;0,990425532;0,25;0;1;0;0;0,035000472;0,33731138;0,60348892;0,987234043;0;0,499054687;0,57245599;0,212765957;0,012765957;0;0;0,161290323;0,225806452;N;0;269956,2334;368,4187136
0,26744186;0;0,673533884;0;0,529490152;1;0,376984127;0,25;1;0;0;1;0;0,770095878;0,603017445;0,111111111;0,126984127;0,387142982;0,498827811;0,111111111;0,793650794;0;0;0;0;N;0;46358,70476;63,26734579
0,034883721;0;0,407426486;0;0,64726943;1;0,578231293;0,5;0;1;1;1;0;0,706905619;0,614332862;0,306122449;0,054421769;0,345412441;0,51691966;0,115646259;0,598639456;0;0;0;0;N;0;1260180,219;1719,81202
0;0;0;0;1;1;0,703947368;1;0;0;0;0;0;0,125733242;0,627062706;0,605263158;0,078947368;0,400632896;0,523488867;0,289473684;0,368421053;0;0;0;0;N;0;59185,45064;80,77245452
0;0;0;0;1;1;1;0,5;0;1;0;1;0;0,241595534;0,601603017;1;0;0,744061066;0,516646088;0;0;0;0;0;0;N;0;3883,686981;5,300203456
0;0;0;0;1;1;1;0,5;0;1;0;0;0;0,76487722;0,601603017;1;0;0,816573698;0,520130821;0;0;0;0;0;0;N;0;1108,2486;1,512465625
0,104651163;0,052083333;0,674800565;0,746644373;0,488652393;0,978310308;0,529411765;0,5;0;0;1;1;0,18061279;0,175573446;0,60018859;0,319327731;0,134453782;0,378213079;0,518045669;0,100840336;0,529411765;0;0;0;0,4;F;1;17666,63467;24,11027423
0,058139535;0,03125;0,661912938;0,688765719;0,604175551;0,105451258;0,625;0,75;0;0;0;1;0,292362456;0,089728549;0,601603017;0,34375;0,03125;0,349167808;0,519359953;0,15625;0,46875;0;0;0;0;N;0;557,681069;0,76108686
0,011627907;0;0,286179156;0;0,64726943;1;0,6;0,5;1;1;1;1;0;0,12314414;0,601131542;0,4;0;0,37510057;0,516322108;0,1;0,6;0;0;0;0;N;0;99592,31898;135,917121
0,244186047;0,208333333;0,649691953;0,655965199;0,105451258;0,507151299;0,709251101;0,5;0;0;1;1;0;0,135685101;0,599717115;0,427312775;0,017621145;0,392691626;0,506401415;0,088105727;0,242290749;0,05;0,15;0,4;0,45;F;1;2556,056864;3,488340201
0;0;0;0;1;1;0,801630435;1;0;0;0;1;0;0,157287916;0,600660066;0,597826087;0;0,370927791;0,514514103;0,173913043;0,260869565;0;0;0;0;N;0;702,5940039;0,958854611
0,011627907;0;0,197544486;0;0,64726943;1;0,5;0,75;1;1;1;1;0;0,324082689;0,599717115;0,258064516;0,064516129;0,357062076;0,53774155;0,096774194;0,741935484;0;0;0;0;N;0;14341,584;19,57246129
0,023255814;0;0,176828497;0;0,64726943;1;0,428571429;0,5;1;0;0;0;0;0,305635341;0,598302687;0,142857143;0,071428571;0,357003023;0,514917119;0,071428571;0,857142857;0;0;0;0;N;0;8130,570897;11,09607447
0,011627907;0,010416667;0,199448947;0,597391251;0,64726943;0,453579628;0,612244898;0,5;0;1;0;0;0,045377045;0,210202678;0,60018859;0,428571429;0,081632653;0,349250586;0,525412145;0,183673469;0,530612245;0;0;1;0;N;0;5674,550705;7,744257816
0,011627907;0,114583333;0,299975237;0,802845822;0,64726943;0,592809397;0,68442623;0,5;0;1;1;0;0,066833809;0,563979125;0,623290901;0,262295082;0,016393443;0,34535976;0,475506629;0,147540984;0,295081967;0,090909091;0,090909091;0,454545455;0,545454545;N;0;42203,89035;57,59712525
0,244186047;0,177083333;0,745213027;0,728128431;0,20247551;0,2485397;0,784883721;0,5;0;1;1;0;0,084070262;0,379627008;0,595002357;0,627906977;0,127906977;0,319477107;0,543386497;0,348837209;0,174418605;0;0;0,058823529;0,647058824;F;1;79719,53223;108,7960338
0,011627907;0;0,420792472;0;0,64726943;1;0,56;0,5;0;1;1;1;0;0,17423844;0,595002357;0,24;0;0,3556326;0,519284327;0,12;0,68;0;0;0;0;N;0;223002,2678;304,3389944
0,151162791;0,177083333;0,6498496;0,633407944;0,381039513;0,839392371;0,616071429;0,5;0;0;0;1;0,078529669;0,124074598;0,597831212;0,416666667;0,142857143;0,326791616;0,510075271;0,154761905;0,404761905;0;0;0,411764706;0,647058824;N;0;19415,79273;26,49741142
0,034883721;0,020833333;0,895894362;0,928379024;0,943660629;0,302700338;0,555555556;0,5;0;1;0;1;0,095348871;0,457097779;0,596416785;0,361111111;0,305555556;0,359593469;0,50278262;0,055555556;0,527777778;0;0;0;0;N;0;637495,821;870,0128435
0;0;0;0;1;1;0,5;0;1;0;0;1;0;0,669768195;0,59688826;0;0;0,447104269;0,548053276;0;0;0;0;0;0;N;0;54898,2228;74,92152474
0,197674419;0,125;0,738138131;0,716216744;0,501167315;0,105451258;0,397727273;0,5;0;0;0;1;0,029985658;0,179942554;0,594059406;0,113636364;0,159090909;0,407444061;0,507552931;0,045454545;0,704545455;0;0;0,25;0,166666667;N;0;71574,71393;97,68051545
0,011627907;0;0,732489216;0;0,990577262;1;0,80952381;1;0;1;1;1;0;0,539342206;0,59358793;0,714285714;0;0,40106652;0,627709476;0,380952381;0,285714286;0;0;0;0;N;0;333381,048;454,9767762
0,011627907;0;0,244212185;0;0,64726943;1;0,519230769;0,75;0;0;0;1;0;0,211375865;0,59358793;0,230769231;0;0,356705223;0,525111678;0,153846154;0,769230769;0;0;0;0;N;0;30487,93361;41,60794933
0,034883721;0,020833333;0,620111555;0,618483646;0,829732926;0,65023974;0,964285714;0,75;0;0;0;1;0,237767781;0,128241434;0,595002357;0,857142857;0;0,620695851;0,419191272;0;0,285714286;0;0;0;0;N;0;1083,412189;1,478570507
